_id,ADDRESS_POINT_ID,ADDRESS_NUMBER,LINEAR_NAME_FULL,ADDRESS_FULL,POSTAL_CODE,MUNICIPALITY,CITY,PLACE_NAME,GENERAL_USE_CODE,CENTRELINE_ID,LO_NUM,LO_NUM_SUF,HI_NUM,HI_NUM_SUF,LINEAR_NAME_ID,X,Y,LONGITUDE,LATITUDE,OBJECTID,FTH_PRIORITY,FTH_ORGANIZATION,FTH_FAITH,FTH_DENOMINATION,FTH_GROUPING,FTH_PHONE,FTH_EXTENSION,FTH_FAX,FTH_CELL,FTH_HOME,FTH_SALUTATION,FTH_FIRST_NAME,FTH_LAST_NAME,FTH_POSITION,FTH_EMAIL,FTH_CONTACT,FTH_WEBSITE,FTH_FORUM,WARD_NAME,WARD_NUMBER,COMM_COUNCIL_NAME,COMM_COUNCIL_CODE,NEIGHBOURHOOD_NAME,geometry
771,6793427,1950,Ellesmere Rd,1950 Ellesmere Rd,M1H2V8,SCARBOROUGH,Toronto,NA,113001,6793422,1950,NA,NA,NA,7835,NA,NA,NA,NA,764,NA,N. America Athi Samaj Of T.O,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scarborough-Guildwood (24),24,SCARBOROUGH COMMUNITY COUNCIL,EA,Woburn (137),"c(-79.2398245677266, 43.7759394882817)"
772,6793426,1940,Ellesmere Rd,1940 Ellesmere Rd,M1H2V7,SCARBOROUGH,Toronto,NA,113001,6793422,1940,NA,NA,NA,7835,NA,NA,NA,NA,765,NA,Temple,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scarborough-Guildwood (24),24,SCARBOROUGH COMMUNITY COUNCIL,EA,Woburn (137),"c(-79.2404989856175, 43.7759531730827)"
773,6793431,1990,Ellesmere Rd,1990 Ellesmere Rd,M1H2W2,SCARBOROUGH,Toronto,NA,113001,6793422,1990,NA,NA,NA,7835,NA,NA,NA,NA,766,NA,Miracle Tamil Assembly Of Go,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scarborough-Guildwood (24),24,SCARBOROUGH COMMUNITY COUNCIL,EA,Woburn (137),"c(-79.2378621468769, 43.7765102232449)"
774,1367896,885A,Scarborough Golf Club Rd,885A Scarborough Golf Club Rd,M1G1J6,SCARBOROUGH,Toronto,NA,115001,107871,885,A,NA,NA,8891,NA,NA,NA,NA,767,NA,St John The Divine Anglican,Christian,NA,NA,4164396933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scarborough-Guildwood (24),24,SCARBOROUGH COMMUNITY COUNCIL,EA,Morningside (135),"c(-79.2195161578654, 43.7726196315982)"
775,9234030,2234,Ellesmere Rd,2234 Ellesmere Rd,NA,SCARBOROUGH,Toronto,St Thomas More Church,109001,9234028,2234,NA,NA,NA,7835,NA,NA,NA,NA,768,NA,St Thomas More Church,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scarborough-Guildwood (24),24,SCARBOROUGH COMMUNITY COUNCIL,EA,Woburn (137),"c(-79.2262156058216, 43.7783825489191)"
776,12789552,2201,Ellesmere Rd,2201 Ellesmere Rd,M1G3M6,SCARBOROUGH,Toronto,Scarborough Masonic Temple,109001,12789544,2201,NA,NA,NA,7835,NA,NA,NA,NA,769,NA,Scarborough Masonic Temple,Christian,NA,NA,4164390511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scarborough-Guildwood (24),24,SCARBOROUGH COMMUNITY COUNCIL,EA,Woburn (137),"c(-79.2300137511304, 43.7764223111683)"
777,13503972,920,Progress Ave,920 Progress Ave,M1G3T5,SCARBOROUGH,Toronto,NA,109001,13971323,920,NA,NA,NA,8740,NA,NA,NA,NA,770,NA,Holy Trinity Armenian Church,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scarborough-Guildwood (24),24,SCARBOROUGH COMMUNITY COUNCIL,EA,Woburn (137),"c(-79.2333760347109, 43.7824507603067)"
778,364169,185,Milner Ave,185 Milner Ave,M1S3R1,SCARBOROUGH,Toronto,NA,113001,106447,185,NA,NA,NA,8507,NA,NA,NA,NA,771,NA,Malvern Baptist Church,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scarborough North (23),23,SCARBOROUGH COMMUNITY COUNCIL,EA,Agincourt South-Malvern West (128),"c(-79.2415425139984, 43.786948336109)"
779,14075471,846,Progress Ave,846 Progress Ave,M1H2X5,SCARBOROUGH,Toronto,NA,109001,107078,846,NA,NA,NA,8740,NA,NA,NA,NA,772,NA,Kingdom Hall Of Jehovas,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scarborough-Guildwood (24),24,SCARBOROUGH COMMUNITY COUNCIL,EA,Woburn (137),"c(-79.2395763489927, 43.7809125830343)"
780,376326,801,Progress Ave,801 Progress Ave,M1H2X4,SCARBOROUGH,Toronto,NA,113001,107078,801,NA,NA,NA,8740,NA,NA,NA,NA,773,NA,Grace Apostolic Church,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scarborough-Guildwood (24),24,SCARBOROUGH COMMUNITY COUNCIL,EA,Woburn (137),"c(-79.2431298544695, 43.7797218332614)"
781,14653088,2721,Markham Rd,2721 Markham Rd,M1X1L5,SCARBOROUGH,Toronto,NA,113001,103273,2721,NA,NA,NA,8429,NA,NA,NA,NA,774,NA,Joseph'S Inspirational Servi,Christian,NA,NA,4162911772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scarborough North (23),23,SCARBOROUGH COMMUNITY COUNCIL,EA,Rouge (131),"c(-79.2436232798055, 43.8210813872005)"
782,13498040,2,Morningview Trl,2 Morningview Trl,M1B5A8,SCARBOROUGH,Toronto,NA,115001,14668584,2,NA,NA,NA,9711,NA,NA,NA,NA,775,NA,Malvern Methodist Church,Christian,NA,NA,4162838008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scarborough-Rouge Park (25),25,SCARBOROUGH COMMUNITY COUNCIL,EA,Rouge (131),"c(-79.2062021055287, 43.8139094085573)"
783,9109602,447,Port Union Rd,447 Port Union Rd,M1C2L6,SCARBOROUGH,Toronto,Grace Presbyterian Church,109001,9109598,447,NA,NA,NA,8722,NA,NA,NA,NA,776,NA,Grace Presbyterian Church,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scarborough-Rouge Park (25),25,SCARBOROUGH COMMUNITY COUNCIL,EA,Rouge (131),"c(-79.1407876010375, 43.7949761403838)"
784,2370680,3501,Kennedy Rd,3501 Kennedy Rd,M1V4Y3,SCARBOROUGH,Toronto,NA,109001,20050431,3501,NA,NA,NA,8224,NA,NA,NA,NA,777,NA,Living Stone Assembly,Christian,NA,NA,4162928196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scarborough-Agincourt (22),22,SCARBOROUGH COMMUNITY COUNCIL,EA,Milliken (130),"c(-79.3059112565969, 43.8225832077132)"
794,515764,1080,Finch Ave E,1080 Finch Ave E,M2J2X2,NORTH YORK,Toronto,St Cyprans Anglican Church,109001,436952,1080,NA,NA,NA,5589,NA,NA,NA,NA,787,NA,Ravel Church Properties,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don Valley North (17),17,NORTH YORK COMMUNITY COUNCIL,NO,Hillcrest Village (48),"c(-79.3649414954119, 43.7908903671266)"
785,8205770,256,Eglinton Ave W,256 Eglinton Ave W,M4R1B2,former TORONTO,Toronto,NA,104008,8205769,256,NA,NA,NA,571,NA,NA,NA,NA,778,NA,Kingdom Of Jehova'S Witnesse,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eglinton-Lawrence (8),8,NORTH YORK COMMUNITY COUNCIL,NO,Yonge-Eglinton (100),"c(-79.4068120307699, 43.7051661882572)"
786,20140782,22A,Birch Ave,22A Birch Ave,M4V1C8,former TORONTO,Toronto,NA,100001,8741480,22,A,NA,NA,3007,NA,NA,NA,NA,779,NA,Iglesia Baptista Castellana,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Toronto-St. Paul's (12),12,TORONTO AND EAST YORK COMMUNITY COUNCIL,SO,Yonge-StClair (97),"c(-79.3925590685777, 43.6813652163954)"
787,14677119,635,Middlefield Rd,635 Middlefield Rd,M1V5B8,SCARBOROUGH,Toronto,NA,100001,20050866,635,NA,NA,NA,8494,NA,NA,NA,NA,780,NA,Our Lady Of Poland Church,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scarborough North (23),23,SCARBOROUGH COMMUNITY COUNCIL,EA,Milliken (130),"c(-79.2595471631885, 43.8158267146694)"
788,343317,59,Heather Rd,59 Heather Rd,M1S2E2,SCARBOROUGH,Toronto,NA,109001,106119,59,NA,NA,NA,9726,NA,NA,NA,NA,781,NA,St Bartholomews Church,Christian,NA,NA,4162915250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scarborough North (23),23,SCARBOROUGH COMMUNITY COUNCIL,EA,Agincourt South-Malvern West (128),"c(-79.2702740492047, 43.7899885076878)"
789,2834484,3410,Midland Ave,3410 Midland Ave,M1V4V4,SCARBOROUGH,Toronto,NA,113001,14668399,3410,NA,NA,NA,8496,NA,NA,NA,NA,782,NA,Showers Of Blessing,Christian,NA,NA,4163219288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scarborough-Agincourt (22),22,SCARBOROUGH COMMUNITY COUNCIL,EA,Milliken (130),"c(-79.2908911084491, 43.8109863892298)"
790,11484452,201,Tempo Ave,201 Tempo Ave,M2H2R9,NORTH YORK,Toronto,Grace Chinese Gospel Church,109001,11484413,201,NA,NA,NA,6871,NA,NA,NA,NA,783,NA,Grace Chinese Gospel Church,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don Valley North (17),17,NORTH YORK COMMUNITY COUNCIL,NO,Hillcrest Village (48),"c(-79.3397672190973, 43.8052904411757)"
791,515765,1100,Finch Ave E,1100 Finch Ave E,M2J2X4,NORTH YORK,Toronto,Immanuel Baptist Church,109001,436837,1100,NA,NA,NA,5589,NA,NA,NA,NA,784,NA,Immanuel Baptist Church,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don Valley North (17),17,NORTH YORK COMMUNITY COUNCIL,NO,Hillcrest Village (48),"c(-79.3563016822426, 43.7929038354514)"
792,515764,1080,Finch Ave E,1080 Finch Ave E,M2J2X2,NORTH YORK,Toronto,St Cyprans Anglican Church,109001,436952,1080,NA,NA,NA,5589,NA,NA,NA,NA,785,NA,Hillcrest United Church,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don Valley North (17),17,NORTH YORK COMMUNITY COUNCIL,NO,Hillcrest Village (48),"c(-79.3649414954119, 43.7908903671266)"
793,515764,1080,Finch Ave E,1080 Finch Ave E,M2J2X2,NORTH YORK,Toronto,St Cyprans Anglican Church,109001,436952,1080,NA,NA,NA,5589,NA,NA,NA,NA,786,NA,Iona Presbyterian,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don Valley North (17),17,NORTH YORK COMMUNITY COUNCIL,NO,Hillcrest Village (48),"c(-79.3649414954119, 43.7908903671266)"
795,515764,1080,Finch Ave E,1080 Finch Ave E,M2J2X2,NORTH YORK,Toronto,St Cyprans Anglican Church,109001,436952,1080,NA,NA,NA,5589,NA,NA,NA,NA,788,NA,St Cyprans Anglican Church,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don Valley North (17),17,NORTH YORK COMMUNITY COUNCIL,NO,Hillcrest Village (48),"c(-79.3649414954119, 43.7908903671266)"
796,495049,111,Cactus Ave,111 Cactus Ave,M2R2V1,NORTH YORK,Toronto,St Theodore Of Canterbury,109001,437002,111,NA,NA,NA,5084,NA,NA,NA,NA,789,NA,St Theodore Of Canterbury,Christian,NA,NA,4162222461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Willowdale (18),18,NORTH YORK COMMUNITY COUNCIL,NO,Newtonbrook West (36),"c(-79.4332622800214, 43.7919105626623)"
797,497632,25,Centre Ave,25 Centre Ave,M2M2L4,NORTH YORK,Toronto,Salvation Army North York Temple,109001,20043911,25,NA,NA,NA,3140,NA,NA,NA,NA,790,NA,Salvation Army North York Te,Christian,NA,NA,4162257968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Willowdale (18),18,NORTH YORK COMMUNITY COUNCIL,NO,Newtonbrook East (50),"c(-79.4159746267397, 43.7917749088617)"
798,539270,53,Madawaska Ave,53 Madawaska Ave,M2M2R2,NORTH YORK,Toronto,Newtonbrook Baptist Church,109001,436733,53,NA,NA,NA,6122,NA,NA,NA,NA,791,NA,Newtonbrook Baptist Church,Christian,NA,NA,4162256571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Willowdale (18),18,NORTH YORK COMMUNITY COUNCIL,NO,Newtonbrook East (50),"c(-79.414957386055, 43.7943828835045)"
799,537112,1087,Lillian St,1087 Lillian St,M2M3G1,NORTH YORK,Toronto,NA,109001,436547,1087,NA,NA,NA,3850,NA,NA,NA,NA,792,NA,St Patricks Anglican Church,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Willowdale (18),18,NORTH YORK COMMUNITY COUNCIL,NO,Newtonbrook East (50),"c(-79.4104015470774, 43.7984782023042)"
800,7323935,53,Cummer Ave,53 Cummer Ave,M2M2E5,NORTH YORK,Toronto,Newtonbrook United Church,109001,7323928,53,NA,NA,NA,5310,NA,NA,NA,NA,793,NA,Newtonbrook United Church,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Willowdale (18),18,NORTH YORK COMMUNITY COUNCIL,NO,Newtonbrook East (50),"c(-79.414971004377, 43.7871527468006)"
801,509132,172,Drewry Ave,172 Drewry Ave,M2M1E4,NORTH YORK,Toronto,Northview Community Church,109001,437473,172,NA,NA,NA,5435,NA,NA,NA,NA,794,NA,Northview Community Church,Christian,NA,NA,4162252341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Willowdale (18),18,NORTH YORK COMMUNITY COUNCIL,NO,Newtonbrook West (36),"c(-79.4259078953099, 43.7856311374109)"
802,7245823,418,Drewry Ave,418 Drewry Ave,M2R2K5,NORTH YORK,Toronto,Immanuel Seventh Day Adventist,109001,7245817,418,NA,NA,NA,5435,NA,NA,NA,NA,795,NA,Immanuel Seventh Day Adventi,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Willowdale (18),18,NORTH YORK COMMUNITY COUNCIL,NO,Newtonbrook West (36),"c(-79.4373938276867, 43.7831913768294)"
803,490243,241,Blake Ave,241 Blake Ave,M2M1B8,NORTH YORK,Toronto,NA,100001,437879,241,NA,NA,NA,4968,NA,NA,NA,NA,796,NA,Reorganized Church,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Willowdale (18),18,NORTH YORK COMMUNITY COUNCIL,NO,Newtonbrook West (36),"c(-79.4312714454062, 43.779811274417)"
840,13504569,1000,Petrolia Rd,1000 Petrolia Rd,M3J3L7,NORTH YORK,Toronto,NA,107010,5625175,1000,NA,NA,NA,6424,NA,NA,NA,NA,833,NA,Indonesian Christian Church,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,York Centre (6),6,NORTH YORK COMMUNITY COUNCIL,NO,York University Heights (27),"c(-79.4893172786816, 43.7801450487783)"
804,499457,75,Churchill Ave,75 Churchill Ave,M2N 1Y8,NORTH YORK,Toronto,St. Edward The Confessor Church,109001,30023267,75,NA,NA,NA,3167,NA,NA,NA,NA,797,NA,St Edwards Church,Christian,NA,NA,4162219131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Willowdale (18),18,NORTH YORK COMMUNITY COUNCIL,NO,Willowdale West (37),"c(-79.4191261181291, 43.7716914149045)"
805,9084892,41,Elmhurst Ave,41 Elmhurst Ave,M2N1R3,NORTH YORK,Toronto,Lansing Gospel Hall Assembly,109001,20037221,41,NA,NA,NA,5499,NA,NA,NA,NA,798,NA,Lansing Gospel Hall,Christian,NA,NA,4164885045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Willowdale (18),18,NORTH YORK COMMUNITY COUNCIL,NO,Lansing-Westgate (38),"c(-79.4135208471221, 43.7624899812645)"
806,6039484,49,Bogert Ave,49 Bogert Ave,M2N1K4,NORTH YORK,Toronto,Lansing United Church,109001,6039478,49,NA,NA,NA,4992,NA,NA,NA,NA,799,NA,Lansing United Church,Christian,NA,NA,4162211722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Willowdale (18),18,NORTH YORK COMMUNITY COUNCIL,NO,Lansing-Westgate (38),"c(-79.4131190758442, 43.7600146655826)"
807,8680791,1100,Millwood Rd,1100 Millwood Rd,M4H1A3,EAST YORK,Toronto,York Masonic Temple,109001,8680793,1100,NA,NA,NA,252,NA,NA,NA,NA,800,NA,Masonic Temple,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don Valley West (15),15,NORTH YORK COMMUNITY COUNCIL,NO,Thorncliffe Park (55),"c(-79.3537011734756, 43.7023793569198)"
808,575615,121,Willowdale Ave,121 Willowdale Ave,M2N6A3,NORTH YORK,Toronto,NA,104008,439396,121,NA,NA,NA,7093,NA,NA,NA,NA,801,NA,Stonecroft Ministries,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Willowdale (18),18,NORTH YORK COMMUNITY COUNCIL,NO,Willowdale East (51),"c(-79.3998425109617, 43.7651117670607)"
809,561794,280,Sheppard Ave E,280 Sheppard Ave E,M2N3B1,NORTH YORK,Toronto,NA,107010,20040976,280,NA,NA,NA,6698,NA,NA,NA,NA,802,NA,Tentmaker'S Ministry,Christian,NA,NA,4162215975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Willowdale (18),18,NORTH YORK COMMUNITY COUNCIL,NO,Willowdale East (51),"c(-79.3986052301884, 43.7644962286027)"
810,5266211,432,Sheppard Ave E,432 Sheppard Ave E,M2N3B7,NORTH YORK,Toronto,St. Elizabeth Of Hungary Church,109001,5266209,432,NA,NA,NA,6698,NA,NA,NA,NA,803,NA,St Elizabeth Of Hungary Chur,Christian,NA,NA,4162253300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Willowdale (18),18,NORTH YORK COMMUNITY COUNCIL,NO,Willowdale East (51),"c(-79.391275284261, 43.766529761151)"
811,487661,2609,Bayview Ave,2609 Bayview Ave,M2L1B5,NORTH YORK,Toronto,NA,109001,441102,2609,NA,NA,NA,24,NA,NA,NA,NA,804,NA,Oriole York Mills United Chu,Christian,NA,NA,4164475941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don Valley West (15),15,NORTH YORK COMMUNITY COUNCIL,NO,StAndrew-Windfields (40),"c(-79.3842381604809, 43.7516555241635)"
812,487658,2570,Bayview Ave,2570 Bayview Ave,M2L1B3,NORTH YORK,Toronto,NA,109001,441102,2570,NA,NA,NA,24,NA,NA,NA,NA,805,NA,"Saaleem, The Finnish Penteco",Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don Valley West (15),15,NORTH YORK COMMUNITY COUNCIL,NO,StAndrew-Windfields (40),"c(-79.385329113157, 43.7508781010031)"
813,538186,1,Lord Seaton Rd,1 Lord Seaton Rd,M2P2C1,NORTH YORK,Toronto,York Minster Citadel,109001,440929,1,NA,NA,NA,6099,NA,NA,NA,NA,806,NA,Salvation Army Yorkminster C,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don Valley West (15),15,NORTH YORK COMMUNITY COUNCIL,NO,StAndrew-Windfields (40),"c(-79.4072282591223, 43.7524334794188)"
814,508075,19,Don Ridge Dr,19 Don Ridge Dr,M2P 1H3,NORTH YORK,Toronto,St. John's York Mills Anglican Church,109001,441410,19,NA,NA,NA,5401,NA,NA,NA,NA,807,NA,St John'S Anglican Church,Christian,NA,NA,4162256611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don Valley West (15),15,NORTH YORK COMMUNITY COUNCIL,NO,StAndrew-Windfields (40),"c(-79.405236593253, 43.7469765759739)"
815,487610,2180,Bayview Ave,2180 Bayview Ave,M4N3K7,NORTH YORK,Toronto,Lawrence Park Community Church,109001,444272,2180,NA,NA,NA,24,NA,NA,NA,NA,808,NA,Lawrence Park Comm. Church,Christian,NA,NA,4164891551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don Valley West (15),15,NORTH YORK COMMUNITY COUNCIL,NO,Bridle Path-Sunnybrooke-York Mills (41),"c(-79.3805044234909, 43.7250439813336)"
816,7808497,25,Wanless Ave,25 Wanless Ave,M4N1V5,former TORONTO,Toronto,St. Leonards Anglican Church,109001,7808493,25,NA,NA,NA,4625,NA,NA,NA,NA,809,NA,St Leonards Anglican Church,Christian,NA,NA,4164857278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don Valley West (15),15,NORTH YORK COMMUNITY COUNCIL,NO,Lawrence Park North (105),"c(-79.4015391476695, 43.7262826873192)"
817,13991376,30A,Lawrence Ave E,30A Lawrence Ave E,M4N1S1,former TORONTO,Toronto,NA,115001,10133844,30,A,NA,NA,3828,NA,NA,NA,NA,810,NA,St Ansgar Lutheran Church,Christian,NA,NA,4167833570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don Valley West (15),15,NORTH YORK COMMUNITY COUNCIL,NO,Lawrence Park North (105),"c(-79.4007892364267, 43.7256533111854)"
818,859247,39,Ridley Blvd,39 Ridley Blvd,M5M3L2,former TORONTO,Toronto,NA,100001,1137605,39,NA,NA,NA,4284,NA,NA,NA,NA,811,NA,St Timothy Anglican Church,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eglinton-Lawrence (8),8,NORTH YORK COMMUNITY COUNCIL,NO,Lawrence Park North (105),"c(-79.4084355264558, 43.7345747310532)"
819,510004,63,Dunblaine Ave,63 Dunblaine Ave,M5M2S2,NORTH YORK,Toronto,Onnuri Korean United Church,109001,443147,63,NA,NA,NA,5451,NA,NA,NA,NA,812,NA,Onnuri Korean United Church,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eglinton-Lawrence (8),8,NORTH YORK COMMUNITY COUNCIL,NO,Bedford Park-Nortown (39),"c(-79.4222956631442, 43.7351118896495)"
820,542320,375,Melrose Ave,375 Melrose Ave,M5M1Z6,NORTH YORK,Toronto,Melrose Baptist Church,109001,443796,375,NA,NA,NA,3975,NA,NA,NA,NA,813,NA,Melrose Baptist Church,Christian,NA,NA,4167851980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eglinton-Lawrence (8),8,NORTH YORK COMMUNITY COUNCIL,NO,Bedford Park-Nortown (39),"c(-79.4196620041354, 43.7294200664463)"
821,8985488,171,Delhi Ave,171 Delhi Ave,M3H1A7,NORTH YORK,Toronto,St Christophers Church,109001,8985487,171,NA,NA,NA,5360,NA,NA,NA,NA,814,NA,St Christophers Anglican Chu,Christian,NA,NA,4166358307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,York Centre (6),6,NORTH YORK COMMUNITY COUNCIL,NO,Lansing-Westgate (38),"c(-79.4283806629644, 43.7400720818538)"
822,9234514,275,Wilson Heights Blvd,275 Wilson Heights Blvd,M3H2V3,NORTH YORK,Toronto,St Joseph Of Arithmathea Orthodox Church,109001,9234274,275,NA,NA,NA,7097,NA,NA,NA,NA,815,NA,St Joseph Of Arimathea,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,York Centre (6),6,NORTH YORK COMMUNITY COUNCIL,NO,Clanton Park (33),"c(-79.4494797773223, 43.7368504310864)"
823,502685,33,Connie St,33 Connie St,M6L2H8,NORTH YORK,Toronto,St Fidelis Catholic Church,109001,444841,33,NA,NA,NA,5263,NA,NA,NA,NA,816,NA,St Fidelis Church,Christian,NA,NA,4162478741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,York South-Weston (5),5,ETOBICOKE YORK COMMUNITY COUNCIL,WE,Maple Leaf (29),"c(-79.4730314347181, 43.7228521316789)"
824,576331,955,Wilson Ave,955 Wilson Ave,M3K2A8,NORTH YORK,Toronto,Laymens Evangical Fellows,109001,444017,955,NA,NA,NA,4693,NA,NA,NA,NA,817,NA,Our Christ Is Wonderful,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,York Centre (6),6,NORTH YORK COMMUNITY COUNCIL,NO,Downsview-Roding-CFB (26),"c(-79.4747343358162, 43.7260513649252)"
825,576331,955,Wilson Ave,955 Wilson Ave,M3K2A8,NORTH YORK,Toronto,Laymens Evangical Fellows,109001,444017,955,NA,NA,NA,4693,NA,NA,NA,NA,818,NA,Primera Islesia Alianza,Christian,NA,NA,4166307084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,York Centre (6),6,NORTH YORK COMMUNITY COUNCIL,NO,Downsview-Roding-CFB (26),"c(-79.4747343358162, 43.7260513649252)"
826,576331,955,Wilson Ave,955 Wilson Ave,M3K2A8,NORTH YORK,Toronto,Laymens Evangical Fellows,109001,444017,955,NA,NA,NA,4693,NA,NA,NA,NA,819,NA,Tabernacle Of Praise,Christian,NA,NA,4166305298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,York Centre (6),6,NORTH YORK COMMUNITY COUNCIL,NO,Downsview-Roding-CFB (26),"c(-79.4747343358162, 43.7260513649252)"
827,8731682,640,Wilson Ave,640 Wilson Ave,M3K1E1,NORTH YORK,Toronto,NA,115001,8731675,640,NA,NA,NA,4693,NA,NA,NA,NA,820,NA,Grace Healing Temple,Christian,NA,NA,4166317569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,York Centre (6),6,NORTH YORK COMMUNITY COUNCIL,NO,Downsview-Roding-CFB (26),"c(-79.4610667495231, 43.7321889624864)"
828,576371,1285,Wilson Ave,1285 Wilson Ave,M3M3C6,NORTH YORK,Toronto,Sala Del Regno Del Testmonio,109001,444500,1285,NA,NA,NA,4693,NA,NA,NA,NA,821,NA,Sala Del Regno Del Testimoni,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,York Centre (6),6,NORTH YORK COMMUNITY COUNCIL,NO,Downsview-Roding-CFB (26),"c(-79.4936257318881, 43.7237013155494)"
829,570625,99,Tuscan Gt,99 Tuscan Gt,M3J2T5,NORTH YORK,Toronto,NA,113001,440983,99,NA,NA,NA,6960,NA,NA,NA,NA,822,NA,Light Of The World Ministrie,Christian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,York Centre (6),6,NORTH YORK COMMUNITY COUNCIL,NO,York University Heights (27),"c(-79.4832759029234, 43.754191348804)"
